date,ticker,adjusted_close
2016-06-30,HUBS,43.41999816894531
2016-06-30,NOW,13.279999732971191
2016-06-30,SPY,178.43788146972656
2016-06-30,VEEV,34.119998931884766
2016-06-30,WDAY,74.66999816894531
2016-07-31,ADBE,97.86000061035156
2016-07-31,CRM,80.40890502929688
2016-07-31,HUBS,54.59000015258789
2016-07-31,NOW,14.984000205993652
2016-07-31,SPY,184.9456329345703
2016-07-31,VEEV,37.9900016784668
2016-07-31,WDAY,83.33999633789062
2016-08-31,ADBE,102.30999755859375
2016-08-31,CRM,78.0693588256836
2016-08-31,HUBS,55.7400016784668
2016-08-31,NOW,14.534000396728516
2016-08-31,SPY,185.1671905517578
2016-08-31,VEEV,40.91999816894531
2016-08-31,WDAY,84.79000091552734
2016-09-30,ADBE,108.54000091552734
2016-09-30,CRM,70.116943359375
2016-09-30,HUBS,57.619998931884766
2016-09-30,NOW,15.829999923706055
2016-09-30,SPY,185.1779327392578
2016-09-30,VEEV,41.279998779296875
2016-09-30,WDAY,91.69000244140625
2016-10-31,ADBE,107.51000213623047
2016-10-31,CRM,73.8818130493164
2016-10-31,HUBS,52.45000076293945
2016-10-31,NOW,17.582000732421875
2016-10-31,SPY,181.96743774414062
2016-10-31,VEEV,38.849998474121094
2016-10-31,WDAY,86.68000030517578
2016-11-30,ADBE,102.80999755859375
2016-11-30,CRM,70.7755355834961
2016-11-30,HUBS,56.099998474121094
2016-11-30,NOW,16.6299991607666
2016-11-30,SPY,188.6708221435547
2016-11-30,VEEV,46.47999954223633
2016-11-30,WDAY,84.31999969482422
2016-12-31,ADBE,102.94999694824219
2016-12-31,CRM,67.29576110839844
2016-12-31,HUBS,47.0
2016-12-31,NOW,14.868000030517578
2016-12-31,SPY,192.49557495117188
2016-12-31,VEEV,40.70000076293945
2016-12-31,WDAY,66.08999633789062
2017-01-31,ADBE,113.37999725341797
2017-01-31,CRM,77.75480651855469
2017-01-31,HUBS,51.29999923706055
2017-01-31,NOW,18.124000549316406
2017-01-31,SPY,195.94015502929688
2017-01-31,VEEV,42.33000183105469
2017-01-31,WDAY,83.08999633789062
2017-02-28,ADBE,118.33999633789062
2017-02-28,CRM,79.96653747558594
2017-02-28,HUBS,59.5
2017-02-28,NOW,17.384000778198242
2017-02-28,SPY,203.6389923095703
2017-02-28,VEEV,43.689998626708984
2017-02-28,WDAY,82.93000030517578
2017-03-31,ADBE,130.1300048828125
2017-03-31,CRM,81.08714294433594
2017-03-31,HUBS,60.54999923706055
2017-03-31,NOW,17.493999481201172
2017-03-31,SPY,203.89356994628906
2017-03-31,VEEV,51.279998779296875
2017-03-31,WDAY,83.27999877929688
2017-04-30,ADBE,133.74000549316406
2017-04-30,CRM,84.6554183959961
2017-04-30,HUBS,67.05000305175781
2017-04-30,NOW,18.895999908447266
2017-04-30,SPY,205.91746520996094
2017-04-30,VEEV,53.619998931884766
2017-04-30,WDAY,87.4000015258789
2017-05-31,ADBE,141.86000061035156
2017-05-31,CRM,88.11555480957031
2017-05-31,HUBS,72.0999984741211
2017-05-31,NOW,20.93000030517578
2017-05-31,SPY,208.8235321044922
2017-05-31,VEEV,63.540000915527344
2017-05-31,WDAY,99.9800033569336
2017-06-30,ADBE,141.44000244140625
2017-06-30,CRM,85.12725067138672
2017-06-30,HUBS,65.75
2017-06-30,NOW,21.200000762939453
2017-06-30,SPY,210.15475463867188
2017-06-30,VEEV,61.310001373291016
2017-06-30,WDAY,97.0
2017-07-31,ADBE,146.49000549316406
2017-07-31,CRM,89.2558364868164
2017-07-31,HUBS,72.3499984741211
2017-07-31,NOW,22.09000015258789
2017-07-31,SPY,214.4742889404297
2017-07-31,VEEV,63.7599983215332
2017-07-31,WDAY,102.11000061035156
2017-08-31,ADBE,155.16000366210938
2017-08-31,CRM,93.8660659790039
2017-08-31,HUBS,73.3499984741211
2017-08-31,NOW,23.238000869750977
2017-08-31,SPY,215.10008239746094
2017-08-31,VEEV,59.5
2017-08-31,WDAY,109.69000244140625
2017-09-30,ADBE,149.17999267578125
2017-09-30,CRM,91.83126068115234
2017-09-30,HUBS,84.05000305175781
2017-09-30,NOW,23.506000518798828
2017-09-30,SPY,219.43426513671875
2017-09-30,VEEV,56.40999984741211
2017-09-30,WDAY,105.38999938964844
2017-10-31,ADBE,175.16000366210938
2017-10-31,CRM,100.59957885742188
2017-10-31,HUBS,86.55000305175781
2017-10-31,MDB,30.479999542236328
2017-10-31,NOW,25.27400016784668
2017-10-31,SPY,224.6050567626953
2017-10-31,VEEV,60.939998626708984
2017-10-31,WDAY,110.98999786376953
2017-11-30,ADBE,181.47000122070312
2017-11-30,CRM,102.54591369628906
2017-11-30,HUBS,80.94999694824219
2017-11-30,MDB,28.530000686645508
2017-11-30,NOW,24.600000381469727
2017-11-30,SPY,231.47024536132812
2017-11-30,VEEV,60.209999084472656
2017-11-30,WDAY,103.0
2017-12-31,ADBE,175.24000549316406
2017-12-31,CRM,100.491455078125
2017-12-31,HUBS,88.4000015258789
2017-12-31,MDB,29.68000030517578
2017-12-31,NOW,26.077999114990234
2017-12-31,SPY,234.27757263183594
2017-12-31,VEEV,55.279998779296875
2017-12-31,WDAY,101.73999786376953
2018-01-31,ADBE,199.75999450683594
2018-01-31,CRM,111.97281646728516
2018-01-31,HUBS,97.05000305175781
2018-01-31,MDB,27.110000610351562
2018-01-31,NOW,29.77400016784668
2018-01-31,SPY,247.4811553955078
2018-01-31,VEEV,62.86000061035156
2018-01-31,WDAY,119.88999938964844
2018-02-28,ADBE,209.1300048828125
2018-02-28,CRM,114.27301788330078
2018-02-28,HUBS,111.05000305175781
2018-02-28,MDB,32.209999084472656
2018-02-28,NOW,32.20199966430664
2018-02-28,SPY,238.48263549804688
2018-02-28,VEEV,69.69999694824219
2018-02-28,WDAY,126.66999816894531
2018-03-31,ADBE,216.0800018310547
2018-03-31,CRM,114.32217407226562
2018-03-31,HUBS,108.30000305175781
2018-03-31,MDB,43.400001525878906
2018-03-31,NOW,33.09000015258789
2018-03-31,SPY,231.94570922851562
2018-03-31,VEEV,73.0199966430664
2018-03-31,WDAY,127.11000061035156
2018-03-31,ZS,28.06999969482422
2018-04-30,ADBE,221.60000610351562
2018-04-30,CRM,118.93240356445312
2018-04-30,HUBS,105.9000015258789
2018-04-30,MDB,35.9900016784668
2018-04-30,NOW,33.22800064086914
2018-04-30,SPY,233.1444549560547
2018-04-30,VEEV,70.12999725341797
2018-04-30,WDAY,124.83999633789062
2018-04-30,ZS,29.889999389648438
2018-05-31,ADBE,249.27999877929688
2018-05-31,CRM,127.13056945800781
2018-05-31,HUBS,121.19999694824219
2018-05-31,MDB,47.130001068115234
2018-05-31,NOW,35.52199935913086
2018-05-31,SPY,238.81195068359375
2018-05-31,VEEV,77.36000061035156
2018-05-31,WDAY,130.9600067138672
2018-05-31,ZS,26.260000228881836
2018-06-30,ADBE,243.80999755859375
2018-06-30,CRM,134.08033752441406
2018-06-30,HUBS,125.4000015258789
2018-06-30,MDB,49.630001068115234
2018-06-30,NOW,34.49399948120117
2018-06-30,SPY,240.1854248046875
2018-06-30,VEEV,76.86000061035156
2018-06-30,WDAY,121.12000274658203
2018-06-30,ZS,35.75
2018-07-31,ADBE,244.67999267578125
2018-07-31,CRM,134.8175811767578
2018-07-31,HUBS,124.0999984741211
2018-07-31,MDB,54.11000061035156
2018-07-31,NOW,35.19200134277344
2018-07-31,SPY,249.08346557617188
2018-07-31,VEEV,75.62999725341797
2018-07-31,WDAY,124.0199966430664
2018-07-31,ZS,35.310001373291016
2018-08-31,ADBE,263.510009765625
2018-08-31,CRM,150.08348083496094
2018-08-31,HUBS,143.6999969482422
2018-08-31,MDB,71.95999908447266
2018-08-31,NOW,39.27199935913086
2018-08-31,SPY,257.0341796875
2018-08-31,VEEV,104.36000061035156
2018-08-31,WDAY,154.5399932861328
2018-08-31,ZS,42.790000915527344
2018-09-30,ADBE,269.95001220703125
2018-09-30,CRM,156.32546997070312
2018-09-30,HUBS,150.9499969482422
2018-09-30,MDB,81.55000305175781
2018-09-30,NOW,39.125999450683594
2018-09-30,SPY,258.56231689453125
2018-09-30,VEEV,108.87000274658203
2018-09-30,WDAY,145.97999572753906
2018-09-30,ZS,40.779998779296875
2018-10-31,ADBE,245.75999450683594
2018-10-31,CRM,134.9060821533203
2018-10-31,HUBS,135.64999389648438
2018-10-31,MDB,81.5
2018-10-31,NOW,36.20800018310547
2018-10-31,SPY,240.69454956054688
2018-10-31,VEEV,91.3499984741211
2018-10-31,WDAY,133.02000427246094
2018-10-31,ZS,36.290000915527344
2018-11-30,ADBE,250.88999938964844
2018-11-30,CRM,140.3321990966797
2018-11-30,HUBS,139.02999877929688
2018-11-30,MDB,82.9000015258789
2018-11-30,NOW,37.05400085449219
2018-11-30,SPY,245.15924072265625
2018-11-30,VEEV,96.16000366210938
2018-11-30,WDAY,164.0
2018-11-30,ZS,39.2599983215332
2018-12-31,ADBE,226.24000549316406
2018-12-31,CRM,134.64068603515625
2018-12-31,HUBS,125.7300033569336
2018-12-31,MDB,83.73999786376953
2018-12-31,NOW,35.61000061035156
2018-12-31,SPY,223.5733642578125
2018-12-31,VEEV,89.31999969482422
2018-12-31,WDAY,159.67999267578125
2018-12-31,ZS,39.209999084472656
2019-01-31,ADBE,247.82000732421875
2019-01-31,CRM,149.38555908203125
2019-01-31,HUBS,158.30999755859375
2019-01-31,MDB,92.36000061035156
2019-01-31,NOW,44.00400161743164
2019-01-31,SPY,241.473876953125
2019-01-31,VEEV,109.05999755859375
2019-01-31,WDAY,181.52999877929688
2019-01-31,ZS,48.369998931884766
2019-02-28,ADBE,262.5
2019-02-28,CRM,160.86692810058594
2019-02-28,HUBS,168.3800048828125
2019-02-28,MDB,101.55999755859375
2019-02-28,NOW,47.88800048828125
2019-02-28,SPY,249.3014678955078
2019-02-28,VEEV,117.91000366210938
2019-02-28,WDAY,197.92999267578125
2019-02-28,ZS,49.68000030517578
2019-03-31,ADBE,266.489990234375
2019-03-31,CRM,155.6767120361328
2019-03-31,HUBS,166.2100067138672
2019-03-31,MDB,147.02000427246094
2019-03-31,NOW,49.29800033569336
2019-03-31,SPY,253.8140106201172
2019-03-31,VEEV,126.86000061035156
2019-03-31,WDAY,192.85000610351562
2019-03-31,ZS,70.93000030517578
2019-04-30,ADBE,289.25
2019-04-30,CRM,162.5380096435547
2019-04-30,HUBS,184.49000549316406
2019-04-30,MDB,140.9199981689453
2019-04-30,NOW,54.301998138427734
2019-04-30,SPY,264.1828308105469
2019-04-30,VEEV,139.8699951171875
2019-04-30,WDAY,205.6300048828125
2019-04-30,ZS,68.30999755859375
2019-05-31,ADBE,270.8999938964844
2019-05-31,CRM,148.8350830078125
2019-05-31,HUBS,173.27999877929688
2019-05-31,MDB,140.33999633789062
2019-05-31,NOW,52.38600158691406
2019-05-31,SPY,247.33560180664062
2019-05-31,VEEV,154.2899932861328
2019-05-31,WDAY,204.1199951171875
2019-05-31,ZS,68.62999725341797
2019-06-30,ADBE,294.6499938964844
2019-06-30,CRM,149.14964294433594
2019-06-30,CRWD,17.072500228881836
2019-06-30,HUBS,170.52000427246094
2019-06-30,MDB,152.08999633789062
2019-06-30,NOW,54.91400146484375
2019-06-30,SPY,264.546875
2019-06-30,VEEV,162.11000061035156
2019-06-30,WDAY,205.5800018310547
2019-06-30,ZS,76.63999938964844
2019-07-31,ADBE,298.8599853515625
2019-07-31,CRM,151.8725128173828
2019-07-31,CRWD,22.267499923706055
2019-07-31,HUBS,178.72000122070312
2019-07-31,MDB,143.22000122070312
2019-07-31,NOW,55.47800064086914
2019-07-31,SPY,268.5466613769531
2019-07-31,VEEV,165.89999389648438
2019-07-31,WDAY,199.97999572753906
2019-07-31,ZS,84.2699966430664
2019-08-31,ADBE,284.510009765625
2019-08-31,CRM,153.41583251953125
2019-08-31,CRWD,20.31999969482422
2019-08-31,HUBS,199.67999267578125
2019-08-31,MDB,152.30999755859375
2019-08-31,NOW,52.36800003051758
2019-08-31,SPY,264.0502624511719
2019-08-31,VEEV,160.3800048828125
2019-08-31,WDAY,177.27999877929688
2019-08-31,ZS,68.73999786376953
2019-09-30,ADBE,276.25
2019-09-30,CRM,145.91555786132812
2019-09-30,CRWD,14.577500343322754
2019-09-30,DDOG,33.90999984741211
2019-09-30,HUBS,151.61000061035156
2019-09-30,MDB,120.4800033569336
2019-09-30,NET,18.56999969482422
2019-09-30,NOW,50.77000045776367
2019-09-30,SPY,269.18804931640625
2019-09-30,VEEV,152.69000244140625
2019-09-30,WDAY,169.9600067138672
2019-09-30,ZS,47.2599983215332
2019-10-31,ADBE,277.92999267578125
2019-10-31,CRM,153.82867431640625
2019-10-31,CRWD,12.477499961853027
2019-10-31,DDOG,33.59000015258789
2019-10-31,HUBS,155.10000610351562
2019-10-31,MDB,127.7699966430664
2019-10-31,NET,16.84000015258789
2019-10-31,NOW,49.45199966430664
2019-10-31,SPY,275.1383972167969
2019-10-31,VEEV,141.8300018310547
2019-10-31,WDAY,162.16000366210938
2019-10-31,ZS,43.97999954223633
2019-11-30,ADBE,309.5299987792969
2019-11-30,CRM,160.11984252929688
2019-11-30,CRWD,14.5
2019-11-30,DDOG,40.77000045776367
2019-11-30,HUBS,151.0
2019-11-30,MDB,148.6999969482422
2019-11-30,NET,19.479999542236328
2019-11-30,NOW,56.608001708984375
2019-11-30,SPY,285.09796142578125
2019-11-30,VEEV,149.17999267578125
2019-11-30,WDAY,179.1199951171875
2019-11-30,ZS,52.130001068115234
2019-12-31,ADBE,329.80999755859375
2019-12-31,CRM,159.8740997314453
2019-12-31,CRWD,12.467499732971191
2019-12-31,DDOG,37.779998779296875
2019-12-31,HUBS,158.5
2019-12-31,MDB,131.61000061035156
2019-12-31,NET,17.059999465942383
2019-12-31,NOW,56.4640007019043
2019-12-31,SPY,293.3817138671875
2019-12-31,VEEV,140.66000366210938
2019-12-31,WDAY,164.4499969482422
2019-12-31,ZS,46.5
2020-01-31,ADBE,351.1400146484375
2020-01-31,CRM,179.20957946777344
2020-01-31,CRWD,15.272500038146973
2020-01-31,DDOG,46.209999084472656
2020-01-31,HUBS,180.94000244140625
2020-01-31,MDB,163.91000366210938
2020-01-31,NET,17.860000610351562
2020-01-31,NOW,67.64600372314453
2020-01-31,SPY,293.26312255859375
2020-01-31,VEEV,146.61000061035156
2020-01-31,WDAY,184.6300048828125
2020-01-31,ZS,56.09000015258789
2020-02-29,ADBE,345.1199951171875
2020-02-29,CRM,167.5021209716797
2020-02-29,CRWD,14.90999984741211
2020-02-29,DDOG,45.150001525878906
2020-02-29,HUBS,179.4499969482422
2020-02-29,MDB,152.5
2020-02-29,NET,21.299999237060547
2020-02-29,NOW,65.21800231933594
2020-02-29,SPY,270.0467529296875
2020-02-29,VEEV,141.97000122070312
2020-02-29,WDAY,173.25
2020-02-29,ZS,51.9900016784668
2020-03-31,ADBE,318.239990234375
2020-03-31,CRM,141.5314178466797
2020-03-31,CRWD,13.920000076293945
2020-03-31,DDOG,35.97999954223633
2020-03-31,HUBS,133.19000244140625
2020-03-31,MDB,136.5399932861328
2020-03-31,NET,23.479999542236328
2020-03-31,NOW,57.316001892089844
2020-03-31,SPY,236.3256378173828
2020-03-31,VEEV,156.3699951171875
2020-03-31,WDAY,130.22000122070312
2020-03-31,ZS,60.86000061035156
2020-04-30,ADBE,353.6400146484375
2020-04-30,CRM,159.19583129882812
2020-04-30,CRWD,16.915000915527344
2020-04-30,DDOG,45.119998931884766
2020-04-30,HUBS,168.6300048828125
2020-04-30,MDB,162.1300048828125
2020-04-30,NET,23.559999465942383
2020-04-30,NOW,70.30799865722656
2020-04-30,SPY,266.3351135253906
2020-04-30,VEEV,190.8000030517578
2020-04-30,WDAY,153.89999389648438
2020-04-30,ZS,67.08000183105469
2020-05-31,ADBE,386.6000061035156
2020-05-31,CRM,171.8174591064453
2020-05-31,CRWD,21.952499389648438
2020-05-31,DDOG,71.2699966430664
2020-05-31,HUBS,199.94000244140625
2020-05-31,MDB,232.11000061035156
2020-05-31,NET,29.06999969482422
2020-05-31,NOW,77.58599853515625
2020-05-31,SPY,279.02471923828125
2020-05-31,VEEV,218.8699951171875
2020-05-31,WDAY,183.42999267578125
2020-05-31,ZS,98.08999633789062
2020-06-30,ADBE,435.30999755859375
2020-06-30,CRM,184.1442108154297
2020-06-30,CRWD,25.072500228881836
2020-06-30,DDOG,86.94999694824219
2020-06-30,HUBS,224.35000610351562
2020-06-30,MDB,226.33999633789062
2020-06-30,NET,35.95000076293945
2020-06-30,NOW,81.01200103759766
2020-06-30,SPY,283.9731140136719
2020-06-30,VEEV,234.4199981689453
2020-06-30,WDAY,187.36000061035156
2020-06-30,ZS,109.5
2020-07-31,ADBE,444.32000732421875
2020-07-31,CRM,191.53631591796875
2020-07-31,CRWD,28.299999237060547
2020-07-31,DDOG,93.86000061035156
2020-07-31,HUBS,234.61000061035156
2020-07-31,MDB,229.0800018310547
2020-07-31,NET,41.619998931884766
2020-07-31,NOW,87.83999633789062
2020-07-31,SPY,300.69683837890625
2020-07-31,VEEV,264.57000732421875
2020-07-31,WDAY,180.9199981689453
2020-07-31,ZS,129.85000610351562
2020-08-31,ADBE,513.3900146484375
2020-08-31,CRM,268.0132141113281
2020-08-31,CRWD,31.4325008392334
2020-08-31,DDOG,83.55000305175781
2020-08-31,HUBS,299.67999267578125
2020-08-31,MDB,233.8000030517578
2020-08-31,NET,38.2599983215332
2020-08-31,NOW,96.40399932861328
2020-08-31,SPY,321.6845397949219
2020-08-31,VEEV,282.2699890136719
2020-08-31,WDAY,239.7100067138672
2020-08-31,ZS,143.33999633789062
2020-09-30,ADBE,490.42999267578125
2020-09-30,CRM,247.04598999023438
2020-09-30,CRWD,34.33000183105469
2020-09-30,DDOG,102.16000366210938
2020-09-30,HUBS,292.2300109863281
2020-09-30,MDB,231.50999450683594
2020-09-30,NET,41.060001373291016
2020-09-30,NOW,97.0
2020-09-30,SNOW,251.0
2020-09-30,SPY,309.6395263671875
2020-09-30,VEEV,281.19000244140625
2020-09-30,WDAY,215.1300048828125
2020-09-30,ZS,140.69000244140625
2020-10-31,ADBE,447.1000061035156
2020-10-31,CRM,228.31996154785156
2020-10-31,CRWD,30.959999084472656
2020-10-31,DDOG,90.75
2020-10-31,HUBS,290.07000732421875
2020-10-31,MDB,228.47000122070312
2020-10-31,NET,51.970001220703125
2020-10-31,NOW,99.51399993896484
2020-10-31,SNOW,250.02000427246094
2020-10-31,SPY,301.91912841796875
2020-10-31,VEEV,270.04998779296875
2020-10-31,WDAY,210.1199951171875
2020-10-31,ZS,135.75
2020-11-30,ADBE,478.4700012207031
2020-11-30,CRM,241.61984252929688
2020-11-30,CRWD,38.31999969482422
2020-11-30,DDOG,98.91999816894531
2020-11-30,HUBS,394.3299865722656
2020-11-30,MDB,287.30999755859375
2020-11-30,NET,75.08000183105469
2020-11-30,NOW,106.91000366210938
2020-11-30,SNOW,325.8399963378906
2020-11-30,SPY,334.7608642578125
2020-11-30,VEEV,276.8699951171875
2020-11-30,WDAY,224.7899932861328
2020-11-30,ZS,155.75
2020-12-31,ADBE,500.1199951171875
2020-12-31,CRM,218.74560546875
2020-12-31,CRWD,52.95500183105469
2020-12-31,DDOG,98.44000244140625
2020-12-31,HUBS,396.44000244140625
2020-12-31,MDB,359.0400085449219
2020-12-31,NET,75.98999786376953
2020-12-31,NOW,110.08599853515625
2020-12-31,SNOW,281.3999938964844
2020-12-31,SPY,347.1632385253906
2020-12-31,VEEV,272.25
2020-12-31,WDAY,239.61000061035156
2020-12-31,ZS,199.7100067138672
2021-01-31,ADBE,458.7699890136719
2021-01-31,CRM,221.72406005859375
2021-01-31,CRWD,53.95000076293945
2021-01-31,DDOG,102.75
2021-01-31,HUBS,372.20001220703125
2021-01-31,MDB,369.6099853515625
2021-01-31,NET,76.66000366210938
2021-01-31,NOW,108.63200378417969
2021-01-31,SNOW,272.45001220703125
2021-01-31,SPY,343.6253967285156
2021-01-31,VEEV,276.44000244140625
2021-01-31,WDAY,227.52999877929688
2021-01-31,ZS,199.6999969482422
2021-02-28,ADBE,459.6700134277344
2021-02-28,CRM,212.81814575195312
2021-02-28,CRWD,54.0
2021-02-28,DDOG,95.41000366210938
2021-02-28,HUBS,515.0
2021-02-28,MDB,385.92999267578125
2021-02-28,NET,73.97000122070312
2021-02-28,NOW,106.69200134277344
2021-02-28,SNOW,259.5400085449219
2021-02-28,SPY,353.18017578125
2021-02-28,VEEV,280.1099853515625
2021-02-28,WDAY,245.17999267578125
2021-02-28,ZS,205.02999877929688
2021-03-31,ADBE,475.3699951171875
2021-03-31,CRM,208.26686096191406
2021-03-31,CRWD,45.627498626708984
2021-03-31,DDOG,83.33999633789062
2021-03-31,HUBS,454.2099914550781
2021-03-31,MDB,267.42999267578125
2021-03-31,NET,70.26000213623047
2021-03-31,NOW,100.02200317382812
2021-03-31,SNOW,229.27999877929688
2021-03-31,SPY,369.2142639160156
2021-03-31,VEEV,261.239990234375
2021-03-31,WDAY,248.42999267578125
2021-03-31,ZS,171.6699981689453
2021-04-30,ADBE,508.3399963378906
2021-04-30,CRM,226.4031219482422
2021-04-30,CRWD,52.127498626708984
2021-04-30,DDOG,85.7699966430664
2021-04-30,HUBS,526.4500122070312
2021-04-30,MDB,297.4599914550781
2021-04-30,NET,84.73999786376953
2021-04-30,NOW,101.27400207519531
2021-04-30,SNOW,231.58999633789062
2021-04-30,SPY,388.74957275390625
2021-04-30,VEEV,282.45001220703125
2021-04-30,WDAY,247.0
2021-04-30,ZS,187.63999938964844
2021-05-31,ADBE,504.5799865722656
2021-05-31,CRM,234.05079650878906
2021-05-31,CRWD,55.537498474121094
2021-05-31,DDOG,91.05000305175781
2021-05-31,HUBS,504.3800048828125
2021-05-31,MDB,291.94000244140625
2021-05-31,NET,82.05999755859375
2021-05-31,NOW,94.7760009765625
2021-05-31,SNOW,238.02999877929688
2021-05-31,SPY,391.30206298828125
2021-05-31,VEEV,291.3399963378906
2021-05-31,WDAY,228.72000122070312
2021-05-31,ZS,194.1999969482422
2021-06-30,ADBE,585.6400146484375
2021-06-30,CRM,240.11587524414062
2021-06-30,CRWD,62.82749938964844
2021-06-30,DDOG,104.08000183105469
2021-06-30,HUBS,582.719970703125
2021-06-30,MDB,361.5199890136719
2021-06-30,NET,105.83999633789062
2021-06-30,NOW,109.91000366210938
2021-06-30,SNOW,241.8000030517578
2021-06-30,SPY,400.0780334472656
2021-06-30,VEEV,310.95001220703125
2021-06-30,WDAY,238.74000549316406
2021-06-30,ZS,216.05999755859375
2021-07-31,ADBE,621.6300048828125
2021-07-31,CRM,237.81564331054688
2021-07-31,CRWD,63.40250015258789
2021-07-31,DDOG,110.69999694824219
2021-07-31,HUBS,596.02001953125
2021-07-31,MDB,358.9200134277344
2021-07-31,NET,118.62999725341797
2021-07-31,NOW,117.5780029296875
2021-07-31,SNOW,265.7200012207031
2021-07-31,SPY,409.844970703125
2021-07-31,VEEV,332.7099914550781
2021-07-31,WDAY,234.39999389648438
2021-07-31,ZS,235.91000366210938
2021-08-31,ADBE,663.7000122070312
