date,nav,net_return,gross_return,trading_cost,borrow_cost,turnover,cash_weight,gross_exposure,net_exposure
2016-07-31,0.999000999000999,-0.0009990009990009652,0.0,0.000999000999000999,0.0,0.999000999000999,1.0,1.0,0.0
2016-08-31,1.0314101372860989,0.03244154742338501,0.032891105195246656,3.289110519524667e-05,0.00041666666666666664,0.0318565806259776,1.0,1.0,0.0
2016-09-30,1.0171969266117062,-0.01378036744121125,-0.013301773100582837,6.192767396200351e-05,0.0004166666666666667,0.06278904164789342,1.0,1.0,0.0
2016-10-31,0.9939991060662976,-0.022805633735721975,-0.022326522455711262,6.244461334399398e-05,0.00041666666666666664,0.06389785432952451,1.0,1.0,0.0
2016-11-30,1.0275976033100755,0.033801335472767535,0.03430896457721325,9.096243777884443e-05,0.0004166666666666667,0.0879805739559872,1.0,1.0,0.0
2016-12-31,1.0643264506398236,0.03574244160499962,0.03629263975639151,0.00013353148472533533,0.0004166666666666667,0.12890682687334534,1.0,1.0,0.0
2017-01-31,1.0182070891481207,-0.043331969682777305,-0.042280676111316744,0.0006346269047939105,0.0004166666666666667,0.6629323547847716,1.0,1.0,0.0
2017-02-28,0.996817647870225,-0.021006965582798243,-0.02051084354575777,7.945537037382772e-05,0.0004166666666666667,0.08115371558551986,1.0,1.0,0.0
2017-03-31,1.058503549525432,0.06188283462577493,0.06287119601145356,0.0005716947190119624,0.0004166666666666667,0.5380886458872975,1.0,1.0,0.0
2017-04-30,1.052692552840183,-0.005489822578161774,-0.00502595347431034,4.720243718456413e-05,0.00041666666666666664,0.047460748007576055,1.0,1.0,0.0
2017-05-31,1.0681863357635155,0.014718241220126549,0.015227822031742886,9.291414494970768e-05,0.0004166666666666667,0.09155806423539163,1.0,1.0,0.0
2017-06-30,1.0745608718264485,0.005967625543886745,0.006415703863627137,3.141165307384531e-05,0.00041666666666666664,0.03122433711404768,1.0,1.0,0.0
2017-07-31,1.0672040798954046,-0.006846324041689278,-0.006378599945793873,5.105742922870289e-05,0.00041666666666666664,0.05140675181295248,1.0,1.0,0.0
2017-08-31,1.0310525540651831,-0.033874988403122086,-0.03337841337259129,7.990836386411365e-05,0.0004166666666666667,0.08270332950422193,1.0,1.0,0.0
2017-09-30,1.022459795556292,-0.008333967531540587,-0.007398635490578426,0.0005186653742953093,0.0004166666666666667,0.5227508299845897,1.0,1.0,0.0
2017-10-31,1.0536749327172008,0.030529451912508332,0.03152655579859648,0.0005804372194214792,0.00041666666666666664,0.5629246945833654,1.0,1.0,0.0
2017-11-30,1.0710953461609196,0.01653300548661174,0.01749445052615406,0.0005447783728754125,0.00041666666666666664,0.5356309827240071,1.0,1.0,0.0
2017-12-31,1.1112219285339102,0.037463128298348636,0.03795364553449851,7.385056948317521e-05,0.0004166666666666667,0.0711787348184559,1.0,1.0,0.0
2018-01-31,1.0889855273062696,-0.020010765317579837,-0.019435765610298413,0.0001583330406148243,0.0004166666666666667,0.16154000257598478,1.0,1.0,0.0
2018-02-28,1.094916297020689,0.005446141905200319,0.0064492172210050555,0.0005864086491380287,0.00041666666666666664,0.5828923217394001,1.0,1.0,0.0
2018-03-31,1.0965386631121,0.001481726133609973,0.002425630728664584,0.0005272379283881239,0.00041666666666666664,0.5261808499704218,1.0,1.0,0.0
2018-04-30,1.1058028092329302,0.00844853577213378,0.009861638287762764,0.0009964358489625116,0.0004166666666666667,0.9871125984830131,1.0,1.0,0.0
2018-05-31,1.1257213999293356,0.018012787207714265,0.018998422973544645,0.0005689690991637901,0.00041666666666666664,0.558589524739506,1.0,1.0,0.0
2018-06-30,1.1338518413697978,0.007222427716993218,0.007679437754352813,4.03433706929409e-05,0.0004166666666666666,0.04005247870858602,1.0,1.0,0.0
2018-07-31,1.1372912089795435,0.003033348347867504,0.0039659525400214946,0.0005159375254871917,0.00041666666666666664,0.5141127922164669,1.0,1.0,0.0
2018-08-31,1.0363526077692633,-0.08875352276823567,-0.08802314317752756,0.0003137129240412167,0.00041666666666666664,0.34414943459476477,1.0,1.0,0.0
2018-09-30,1.049578017681442,0.012761496244648063,0.014727259572986456,0.001549096661671667,0.0004166666666666667,1.5272409383333134,1.0,1.0,0.0
2018-10-31,1.041614447513839,-0.007587401825730811,-0.006184507067957979,0.000986228091106311,0.00041666666666666664,0.9927816150276497,1.0,1.0,0.0
2018-11-30,0.981506874096973,-0.05770616331247391,-0.05620914643750513,0.001080350208302115,0.00041666666666666664,1.1451979747898406,1.0,1.0,0.0
2018-12-31,0.9703709076757693,-0.011345785460187718,-0.009936842061562812,0.0009922767319583102,0.0004166666666666667,1.0026577578051732,1.0,1.0,0.0
2019-01-31,0.9572376219980242,-0.013534294540220593,-0.01200645984530796,0.0011111680282459688,0.0004166666666666667,1.1251458575790982,1.0,1.0,0.0
2019-02-28,0.9606769743976386,0.0035929975176232087,0.00409591270480675,8.624852051702692e-05,0.0004166666666666667,0.08593235424312985,1.0,1.0,0.0
2019-03-31,1.0626466650474813,0.10614357725579882,0.10670529916101214,0.00014505523854656163,0.00041666666666666675,0.13111880054259084,1.0,1.0,0.0
2019-04-30,1.0331999609144176,-0.02771071994259533,-0.02720224312943198,9.181014649660565e-05,0.0004166666666666667,0.09441786499298718,1.0,1.0,0.0
2019-05-31,0.9973102392689547,-0.03473647212849218,-0.033788075298245186,0.000531730163580281,0.0004166666666666667,0.550561994539181,1.0,1.0,0.0
2019-06-30,1.0158216268513678,0.01856131307343456,0.01952284449808844,0.0005448647579873076,0.0004166666666666667,0.5346496467588265,1.0,1.0,0.0
2019-07-31,1.0239029863256126,0.007955490669453225,0.008385693263906452,1.3535927786506965e-05,0.00041666666666666664,0.01342891242621053,1.0,1.0,0.0
2019-08-31,1.022745794778322,-0.0011301769432700004,-0.00018114640652419688,0.0005323638700793997,0.00041666666666666664,0.5326823145308838,1.0,1.0,0.0
2019-09-30,0.9572442681588971,-0.0640447772592625,-0.06320438213614082,0.00042372845645491223,0.0004166666666666667,0.4525181347927151,1.0,1.0,0.0
2019-10-31,0.9306599238456518,-0.02777174562181073,-0.02635558935266158,0.0009994896024825345,0.0004166666666666666,1.026984288789844,1.0,1.0,0.0
2019-11-30,0.9380190105831242,0.007907385446515702,0.009412903489267486,0.0010888513760852507,0.00041666666666666664,1.0791431487535765,1.0,1.0,0.0
2019-12-31,0.9836174670216021,0.04861144169149778,0.04957654707189632,0.0005484387137319174,0.0004166666666666667,0.5227408367160279,1.0,1.0,0.0
2020-01-31,0.9439201763112772,-0.040358464587385234,-0.039328802779437344,0.0006129951412812281,0.0004166666666666667,0.6383673513392737,1.0,1.0,0.0
2020-02-29,0.962850464738893,0.020054967467262985,0.021485198015730095,0.0010135638818003715,0.00041666666666666664,0.9926501999441933,1.0,1.0,0.0
2020-03-31,1.0357741048683957,0.0757372435285455,0.07677705508431798,0.0006231448891059789,0.00041666666666666664,0.5789370324395336,1.0,1.0,0.0
2020-04-30,1.0480929630354037,0.01189338303507137,0.013465539162018196,0.0011554894602802237,0.00041666666666666664,1.1406058401052372,1.0,1.0,0.0
2020-05-31,1.0115000197181159,-0.03491383360814693,-0.034307785594820506,0.00018938134665962797,0.0004166666666666667,0.1961940785750954,1.0,1.0,0.0
2020-06-30,1.0245420969876111,0.01289379833440818,0.013382709789383775,7.224478830907516e-05,0.0004166666666666667,0.07132004947210548,1.0,1.0,0.0
2020-07-31,1.0587372170678493,0.03337600297809096,0.0344883792288323,0.0006957095840747727,0.0004166666666666666,0.6727865926735217,1.0,0.9999999999999998,0.0
2020-08-31,0.9744525041902478,-0.07960871830974858,-0.07833952383339507,0.0008525278096867891,0.00041666666666666664,0.925409539684778,1.0,1.0000000000000002,0.0
2020-09-30,0.9890769239464795,0.015007832288741918,0.015804827766754535,0.0003803288113459718,0.00041666666666666664,0.37456494562032067,1.0,1.0,0.0
2020-10-31,0.9683422525080531,-0.020963659080927455,-0.019878364617896455,0.000668627796364445,0.0004166666666666666,0.6824787234070396,1.0,0.9999999999999999,0.0
2020-11-30,0.9351974891315772,-0.03422835602869678,-0.033360361629269475,0.0004513277327606761,0.0004166666666666666,0.467105156861153,1.0,0.9999999999999999,0.0
2020-12-31,0.9480733760324753,0.013768093959335426,0.014981756892248859,0.000796996266246838,0.0004166666666666667,0.7855545927266537,1.0,0.9999999999999998,0.0
2021-01-31,0.9682012793647055,0.021230322294738313,0.02201217152431271,0.00036518256290766463,0.00041666666666666664,0.3574629696110017,1.0,1.0,0.0
2021-02-28,0.9023230608731849,-0.06804186267420254,-0.06748428170799506,0.0001409142995408905,0.0004166666666666667,0.15117953322146677,1.0,1.0,0.0
2021-03-31,0.892286273322948,-0.011123275005876843,-0.010348121080030822,0.00035848725917940173,0.0004166666666666667,0.3623882922271148,1.0,1.0,0.0
2021-04-30,0.8923599128847212,8.252907612149585e-05,0.0009311572003574531,0.00043196145756939364,0.00041666666666666664,0.4317393317701759,1.0,0.9999999999999999,0.0
2021-05-31,0.9137025017383273,0.023917018845694527,0.024713429834827473,0.0003797443224662656,0.0004166666666666667,0.37073662255039486,1.0,0.9999999999999999,0.0
2021-06-30,0.907191264969782,-0.007126210945201161,-0.0059148470517203,0.000794697226814188,0.0004166666666666667,0.7997609240764078,1.0,1.0,0.0
2021-07-31,0.9333468519367706,0.028831391986407384,0.029614372913298746,0.00036631426022463184,0.00041666666666666664,0.35592214984673703,1.0,1.0,0.0
2021-08-31,0.9190910509476445,-0.015273851258558513,-0.01438241551904988,0.00047476907284177503,0.00041666666666666664,0.4819007618213284,1.0,0.9999999999999999,0.0
2021-09-30,0.8613253626887555,-0.06285088751471224,-0.062022831586278866,0.0004113892617668204,0.00041666666666666664,0.43878689535260484,1.0,1.0,0.0
2021-10-31,0.7790251646247288,-0.09555064976504857,-0.09434904148745862,0.0007849416109231753,0.00041666666666666664,0.8671143128289927,1.0,1.0,0.0
2021-11-30,0.7718247132371069,-0.009242899606574984,-0.008755093955422457,7.113898448590291e-05,0.00041666666666666664,0.07179749391334195,1.0,1.0000000000000002,1.7980491645064958e-17
2021-12-31,0.7652007917939784,-0.008582157748418195,-0.0075991988658092036,0.0005662922159423889,0.00041666666666666664,0.5708682188212238,1.0,0.9999999999999999,0.0
2022-01-31,0.7928095682515881,0.0360804337288807,0.03712966948217271,0.0006325690866252955,0.00041666666666666664,0.6101679875793626,1.0,1.0,0.0
2022-02-28,0.7716409281202771,-0.026700787905467704,-0.02571325456225916,0.0005708666765418362,0.0004166666666666666,0.5861836080457594,1.0,1.0,-1.798477413791522e-17
2022-03-31,0.7461726914525012,-0.03300529526060347,-0.032045317603841175,0.0005433109900956835,0.00041666666666666664,0.5615396824341262,1.0,1.0,0.0
2022-04-30,0.7648983882795203,0.02509566088591053,0.02571624291834038,0.0002039153657633092,0.0004166666666666667,0.1988836926167376,1.0,1.0,0.0
2022-05-31,0.815926793365224,0.06671265865846765,0.06797697455230252,0.000847649227168181,0.00041666666666666664,0.7940059413102374,1.0,1.0,0.0
2022-06-30,0.8313510693119495,0.01890399490756911,0.019655958168448995,0.00033529659421316474,0.0004166666666666667,0.32896749272599884,1.0,1.0,-3.338610683282123e-17
2022-07-31,0.8062965833110697,-0.03013707075834471,-0.029598035043268536,0.00012236904840937934,0.00041666666666666664,0.12615557021853546,1.0,1.0,-1.721176561461429e-17
2022-08-31,0.7378452492320963,-0.08489597437939889,-0.08387509041074681,0.0006042173019852414,0.0004166666666666667,0.6598360412884496,1.0,1.0,0.0
2022-09-30,0.7173932798550305,-0.027718507909823775,-0.02677472266710265,0.000527118576054432,0.0004166666666666667,0.5418522927068187,1.0,0.9999999999999999,0.0
2022-10-31,0.7203342592709907,0.00409953577562705,0.004578580698963356,6.237825666950235e-05,0.00041666666666666664,0.06211971973624976,1.0,1.0,0.0
2022-11-30,0.7356144686613,0.021212665083809146,0.021752010456280432,0.000122678705804638,0.0004166666666666667,0.12011598986621255,1.0,1.0,0.0
2022-12-31,0.6868629957674753,-0.06627312943224795,-0.06531181538776402,0.0005446473778173918,0.00041666666666666664,0.5829647670465783,1.0,1.0,0.0
2023-01-31,0.675792967609467,-0.016116792178677564,-0.015338878483940303,0.00036124702807064957,0.00041666666666666664,0.367029782378532,1.0,0.9999999999999999,0.0
2023-02-28,0.6470059239288194,-0.04259743007163608,-0.042118799401635584,6.196400333373905e-05,0.0004166666666666666,0.06471676092198661,1.0,1.0,0.0
2023-03-31,0.6700979946216362,0.03569066346810956,0.036693571259955815,0.000586241125179548,0.0004166666666666667,0.5657186053081361,1.0,0.9999999999999999,0.0
2023-04-30,0.7060685163829485,0.053679494715728415,0.054236049779993675,0.00013988839759854966,0.0004166666666666667,0.13274418732484655,1.0,1.0,0.0
2023-05-31,0.636362148739692,-0.09872465069020309,-0.09769869466965352,0.00060928935388294,0.0004166666666666667,0.6755734910683506,1.0,0.9999999999999998,0.0
2023-06-30,0.6342819037694957,-0.0032689640235771256,-0.002484267240387152,0.00036803011652329935,0.00041666666666666675,0.36910085370493445,1.0,1.0,0.0
2023-07-31,0.638406704606433,0.006503103450412162,0.007241921935450035,0.0003221518183713107,0.0004166666666666667,0.31996795539788947,1.0,1.0,0.0
2023-08-31,0.6409530862130746,0.003988651103235652,0.004677765528533591,0.0002724477586311825,0.00041666666666666675,0.27129175763150504,1.0,1.0,0.0
2023-09-30,0.6198713378252741,-0.032891250297829355,-0.03242714300151187,4.744062965075709e-05,0.00041666666666666664,0.04905167347838689,1.0,1.0,0.0
2023-10-31,0.6160672087792529,-0.006136965550572859,-0.005172495020446563,0.0005478038634595833,0.00041666666666666664,0.5508828367045808,1.0,1.0,0.0
2023-11-30,0.5533250509489479,-0.1018430407205565,-0.10045120761932026,0.0009751664345694235,0.0004166666666666667,1.0845641109698205,1.0,1.0,0.0
2023-12-31,0.5357495618438488,-0.03176340755756002,-0.030774148639112247,0.0005725922517813382,0.0004166666666666667,0.5910268614578233,1.0,1.0,0.0
2024-01-31,0.5525766428010652,0.031408482910007196,0.032392799224140845,0.0005676496474667778,0.0004166666666666667,0.5500608294690028,1.0,1.0,0.0
2024-02-29,0.5344526192186918,-0.032799112699554156,-0.03205060359604556,0.00033184243684184134,0.0004166666666666667,0.3429779961365709,1.0,1.0,0.0
2024-03-31,0.5523397412341762,0.033468115549013966,0.0346674808353529,0.0007826986196722597,0.00041666666666666664,0.7567783452037984,1.0,1.0,0.0
2024-04-30,0.5456877738376229,-0.012043253273229526,-0.011093160212110709,0.0005334263944520668,0.00041666666666666664,0.53963752898801,1.0,1.0,0.0
2024-05-31,0.5928136317396182,0.08636047967609084,0.08698592891390597,0.0002087825711483605,0.00041666666666666664,0.19214842385340167,1.0,1.0000000000000002,0.0
2024-06-30,0.6208505246982524,0.047294615807601526,0.04833274689200576,0.000621464417737402,0.00041666666666666664,0.5930478875787127,1.0,1.0,0.0
2024-07-31,0.5806955410231088,-0.06467737736818346,-0.06372749298605854,0.0005332177154583308,0.0004166666666666667,0.5697647997371752,1.0,1.0,0.0
2024-08-31,0.5887102575917548,0.013801925453956532,0.014818865608658928,0.0006002734880358084,0.00041666666666666664,0.591750972801405,1.0,1.0,0.0
2024-09-30,0.585728248773961,-0.005065325054794068,-0.004359793915949358,0.0002888644721780544,0.00041666666666666664,0.2902508438929803,1.0,1.0,0.0
2024-10-31,0.5783042868810788,-0.012674754732116655,-0.011472801549901364,0.000785286515548698,0.00041666666666666664,0.7947354979926602,1.0,1.0000000000000002,0.0
2024-11-30,0.5482704560580216,-0.051934304317604485,-0.05104917992976005,0.0004684577211776603,0.00041666666666666664,0.4938754387458998,1.0,1.0,0.0
2024-12-31,0.5613983021319144,0.02394410628703203,0.024688321846868377,0.0003275488931698111,0.0004166666666666667,0.3197871302141861,1.0,1.0000000000000002,0.0
2025-01-31,0.5215442722776766,-0.07099064906839192,-0.06994582807465226,0.0006281543270729019,0.0004166666666666667,0.6756981334333232,1.0,0.9999999999999998,0.0
2025-02-28,0.4975273109393255,-0.046049707790797534,-0.04538174865036435,0.00025129247376637776,0.00041666666666666664,0.2633536537773295,1.0,1.0000000000000002,0.0
2025-03-31,0.5101176645776544,0.025305854294829455,0.026615890062288622,0.000893369100792439,0.0004166666666666667,0.8705610766653503,1.0,1.0,0.0
2025-04-30,0.5399472281310066,0.05847584905347136,0.059734095916944306,0.00084158019680633,0.0004166666666666667,0.7944551591131195,1.0,1.0,0.0
2025-05-31,0.5440215029804979,0.007545690832776675,0.008604122431710076,0.0006417649322667245,0.0004166666666666667,0.636553181253117,1.0,1.0,0.0
2025-06-30,0.563467261058479,0.035744465929094416,0.03623578258022116,7.464998446006835e-05,0.00041666666666666664,0.07206855262004878,1.0,1.0,0.0
2025-07-31,0.5549291946913367,-0.015152728396505943,-0.014428104070505638,0.00030795765933371597,0.00041666666666666664,0.31259810655845033,1.0,1.0,0.0
2025-08-31,0.5198892239490606,-0.06314313803901794,-0.06240817422591239,0.0003182971464390908,0.0004166666666666667,0.3396346385687832,1.0,1.0,0.0
2025-09-30,0.5512340823626357,0.060291417805279135,0.06102437000196123,0.0003162855300155429,0.00041666666666666664,0.2982116092697793,1.0,1.0,0.0
2025-10-31,0.5400378395225405,-0.02031123110549915,-0.019761377659051806,0.0001331867797805723,0.0004166666666666667,0.13592957272417666,1.0,0.9999999999999998,0.0
2025-11-30,0.5291449295302532,-0.020170642120037274,-0.01962195255672349,0.0001320228966472439,0.00041666666666666664,0.13472255053828455,1.0,1.0,0.0
2025-12-31,0.48571135999154147,-0.08208255832153533,-0.08132373160231195,0.00034216005255659025,0.00041666666666666664,0.37261799594753003,1.0,1.0000000000000002,0.0
2026-01-31,0.5115939209562611,0.05328794649804025,0.05412592937002487,0.00042131620531781763,0.00041666666666666664,0.39984103796990855,1.0,1.0,0.0
2026-02-28,0.4948836352818859,-0.03266318263348533,-0.03196867478006293,0.0002778411867558317,0.0004166666666666667,0.2871403241981122,1.0,1.0,0.0
2026-03-31,0.5236990047752182,0.05822655557587608,0.05918766338731439,0.0005444411447716859,0.0004166666666666666,0.5142199271211566,1.0,1.0,5.299909941120118e-17
2026-04-30,0.5543714481053221,0.05856884021245956,0.059363714133716106,0.00037820725458964405,0.0004166666666666667,0.3571540763008856,1.0,1.0000000000000002,0.0
2026-05-31,0.5600006273264385,0.010154165118631653,0.011363704109889204,0.0007928723245909714,0.0004166666666666666,0.784286708625427,1.0,1.0,4.956347236277199e-17
2026-06-30,0.5605116341326983,0.0009125111318168955,0.001886325552932334,0.0005571477544488139,0.00041666666666666664,0.5563301389164579,1.0,1.0,0.0
2026-07-31,0.5390403045062206,-0.03830666184066123,-0.03719957569415538,0.0006904194798391913,0.00041666666666666664,0.717405582085943,1.0,1.0,0.0
2026-08-31,0.5394407441744032,0.0007428751891742635,0.0016261508780821287,0.00046660902224112554,0.0004166666666666667,0.4660453477512169,1.0,1.0,0.0
