date,nav,net_return,gross_return,trading_cost,borrow_cost,turnover,cash_weight,gross_exposure,net_exposure
2016-07-31,0.999000999000999,-0.0009990009990009652,0.0,0.000999000999000999,0.0,0.999000999000999,1.0,1.0,0.0
2016-08-31,1.0052970951579987,0.006302392253156652,0.00725270996320218,0.0005336510433790732,0.00041666666666666664,0.5300277507267398,1.0,1.0,0.0
2016-09-30,0.9636015182611388,-0.04147587523895779,-0.04096705687900665,9.21516932845236e-05,0.00041666666666666664,0.09612990677079764,1.0,1.0,0.0
2016-10-31,0.9687385011937503,0.0053310241165678285,0.005813587150965912,6.589636773147954e-05,0.0004166666666666666,0.06554263931874521,1.0,1.0,0.0
2016-11-30,0.9437864386043896,-0.02575727356620272,-0.025301111238526294,3.949566100977838e-05,0.00041666666666666664,0.040538213788668606,1.0,1.0,0.0
2016-12-31,0.9952600687908182,0.05453948910576045,0.05508968725715249,0.00013353148472533514,0.00041666666666666664,0.126609368134376,1.0,1.0,0.0
2017-01-31,0.9813158006851473,-0.014010677754420775,-0.01343819701094679,0.00015581407680731262,0.0004166666666666667,0.15800318945787975,1.0,1.0,0.0
2017-02-28,0.9688623753404458,-0.012690537883937703,-0.011705654836191987,0.000568216381078923,0.00041666666666666664,0.5751890071484871,1.0,1.0,0.0
2017-03-31,0.9929118818380998,0.024822417620669057,0.025773425998547372,0.0005343417112117026,0.0004166666666666667,0.5211276039764715,1.0,1.0,0.0
2017-04-30,0.9713020444844797,-0.021764103893706532,-0.02126853112525995,7.890610177993364e-05,0.00041666666666666664,0.08065512409895179,1.0,1.0,0.0
2017-05-31,0.9422183189889599,-0.02994302921595926,-0.029416209328817226,0.0001101532204755097,0.0004166666666666667,0.11354045890653885,1.0,1.0,0.0
2017-06-30,0.9608514995319306,0.01977586315978752,0.02025099374413022,5.846391767603726e-05,0.0004166666666666666,0.057326877634700894,1.0,1.0,0.0
2017-07-31,0.9438366959732939,-0.017708047046734343,-0.01721435637760221,7.702400246564042e-05,0.00041666666666666664,0.07840638728671023,1.0,1.0,0.0
2017-08-31,0.9483022902642255,0.004731320905388969,0.005695344950263692,0.0005473573782081169,0.00041666666666666664,0.5444832264250045,1.0,1.0,0.0
2017-09-30,0.9551937019783483,0.007267104366269761,0.007728876355120623,4.5105322184293576e-05,0.00041666666666666664,0.044777896813386196,1.0,1.0,0.0
2017-10-31,0.9872544722376922,0.03356467928226636,0.034048550242912756,6.72042939798154e-05,0.0004166666666666667,0.06501762866224327,1.0,1.0,0.0
2017-11-30,1.0211920637370135,0.03437572829870206,0.03483474390052158,4.2348935152962725e-05,0.00041666666666666664,0.040939863760123256,1.0,1.0,0.0
2017-12-31,1.0303982209313436,0.009015108441638775,0.009936969762209397,0.0005051946539038492,0.00041666666666666664,0.5004304047721928,1.0,1.0,0.0
2018-01-31,1.0236278832900525,-0.006570602999655395,-0.005518045765156637,0.0006358905678320483,0.0004166666666666667,0.6396869257829674,1.0,1.0,0.0
2018-02-28,0.9970607355528809,-0.025953911739666435,-0.024479041611741914,0.0010582034612578815,0.0004166666666666667,1.0852208017560612,1.0,1.0,0.0
2018-03-31,0.9979009606443924,0.0008427020155854503,0.0012842542089042115,2.4885526652129116e-05,0.0004166666666666667,0.024863954994525088,1.0,1.0,0.0
2018-04-30,1.0239509656628205,0.02610480002104265,0.026558992851081018,3.7526163371652306e-05,0.00041666666666666664,0.03657013497453988,1.0,1.0,0.0
2018-05-31,0.9953405660872529,-0.02794118130163359,-0.027400188551814086,0.00012432608315292358,0.0004166666666666667,0.12788339709475594,1.0,1.0,0.0
2018-06-30,0.9942817641415487,-0.0010637584579380466,-0.0006159110458064117,3.118074546496587e-05,0.0004166666666666667,0.031212975287587798,1.0,1.0,0.0
2018-07-31,1.0068025149298385,0.012592759155248157,0.013025998939556358,1.6573117641366035e-05,0.0004166666666666667,0.01636674392894067,1.0,1.0,0.0
2018-08-31,0.9284257533943626,-0.07784720476283058,-0.07716094538379155,0.0002695927123724177,0.0004166666666666667,0.29226601163887284,1.0,1.0,0.0
