date,nav,net_return,gross_return,trading_cost,borrow_cost,turnover,cash_weight,gross_exposure,net_exposure
2018-06-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2018-07-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2018-08-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2018-09-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2018-10-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2018-11-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2018-12-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-01-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-02-28,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-03-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-04-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-05-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-06-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-07-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-08-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-09-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-10-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-11-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2019-12-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-01-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-02-29,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-03-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-04-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-05-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-06-30,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-07-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-08-31,1.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2020-09-30,0.999000999000999,-0.0009990009990009652,0.0,0.000999000999000999,0.0,0.999000999000999,0.0,1.0,1.0
2020-10-31,0.974092404951515,-0.024933502643533556,-0.024933502643533556,5.2858460737585614e-20,0.0,0.0,0.0,1.0,1.0
2020-11-30,1.0800508634786223,0.1087765985942386,0.1087765985942386,6.010689984984808e-20,0.0,0.0,0.0,1.0,1.0
2020-12-31,1.1200650839777266,0.037048459338504314,0.037048459338504314,5.621850962937758e-20,0.0,0.0,0.0,1.0,1.0
2021-01-31,1.1086508193621865,-0.0101907155028923,-0.0101907155028923,5.3657668829904345e-20,0.0,0.0,0.0,1.0,1.0
2021-02-28,1.13947774230353,0.027805799989466973,0.027805799989466973,5.57174640620891e-20,0.0,0.0,0.0,1.0,1.0
2021-03-31,1.1912090902119552,0.04539917366340718,0.04539917366340718,5.667120276002086e-20,0.0,0.0,0.0,1.0,1.0
2021-04-30,1.2542365508007656,0.05291049330189024,0.052910493301890245,5.707839221353468e-20,0.0,0.0,0.0,1.0,1.0
2021-05-31,1.2624717406810688,0.006565898494223843,0.006565898494223842,5.456604669486306e-20,0.0,0.0,0.0,1.0,1.0
2021-06-30,1.2907859658014493,0.022427611017341142,0.022427611017341142,5.542591185370828e-20,0.0,0.0,0.0,1.0,1.0
2021-07-31,1.3222973822871242,0.024412580645087445,0.024412580645087445,5.553351727284429e-20,0.0,0.0,0.0,1.0,1.0
2021-08-31,1.3616483765902252,0.029759564550477347,0.029759564550477343,5.582337785116773e-20,0.0,0.0,0.0,1.0,1.0
2021-09-30,1.2981885783786937,-0.04660512897642821,-0.04660512897642821,5.168363952001469e-20,0.0,0.0,0.0,1.0,1.0
2021-10-31,1.3892738743885986,0.07016337805379647,0.07016337805379647,5.801367297001762e-20,0.0,0.0,0.0,1.0,1.0
2021-11-30,1.3781112733949386,-0.008034845540137003,-0.008034845540137003,5.377453877476512e-20,0.0,0.0,0.0,1.0,1.0
