date,ticker,momentum,low_volatility,profitability,growth,fundamental_available_at,fundamental_period,hiring_growth,hiring_acceleration,momentum_z,low_volatility_z,profitability_z,growth_z,composite
2020-04-30,WDAY,-0.36672665404586824,-0.10056393273899038,-0.2459064921574458,0.3381413747841604,2018-12-04,2018-10-31,,,-1.6454321341112013,-0.016611670281797393,-1.0026153063421965,-0.22484040776276148,-0.7223748796244891
2020-04-30,ZS,-0.10906159002350801,-0.16077429815874644,-0.1368605643148282,0.5879681894583679,2018-12-07,2018-10-31,,,-0.20416747732906282,-1.6453449716654127,-0.5028128359320765,1.7210262643591963,-0.15782475514183897
2020-05-31,ADBE,0.3054264400743012,-0.06803607326748692,0.2923552264543287,0.2282623050491006,2019-01-26,2018-11-30,,,1.1795476154555402,1.3426887547432318,1.6840814559737487,-0.7763281416550718,0.8574974211293622
2020-05-31,CRM,0.06961227206405218,-0.08148842102352462,0.0380238689980571,0.2637657694502602,2019-03-09,2019-01-31,,,-0.24147803047544691,1.0510483473832335,0.047271133446746466,-0.6692383479689433,0.04690077559639744
2020-05-31,HUBS,-0.02683514502101869,-0.1473779054336009,-0.0543805807446084,0.3517988380060259,2019-02-13,2018-12-31,,,-0.82267403883289,-1.146570459223662,-0.5652820515189338,-0.3020223173674656,-0.7091372167357379
2020-05-31,MDB,0.1552658480370699,-0.13752315062623832,-0.0919340940001453,1.1384738349503785,2019-04-02,2019-01-31,,,0.27467385789652876,-0.8178838001450581,-0.8142259521145423,2.2692845351412436,0.22796216019454296
2020-05-31,NOW,0.34211423906018035,-0.10761040825735262,0.0003885715244164,0.3094441495689735,2019-02-28,2018-12-31,,,1.3232510129211625,0.17979899818925674,-0.202214918348495,-0.47869820542155794,0.2055342218350916
2020-05-31,VEEV,0.23663238935992892,-0.08496150285466891,0.2711655755134016,0.2563500776015444,2019-03-29,2019-01-31,,,0.7649919033138035,0.9352102888926711,1.5927778192396966,-0.7001717343602644,0.6482020692714767
2020-05-31,WDAY,-0.24603175789746257,-0.11485008907260848,-0.1525218480703196,0.3539142974866089,2019-03-19,2019-01-31,,,-1.6812509732362206,-0.06166682683402029,-1.0752912383515452,-0.29319801252268035,-0.7778517627361167
2020-05-31,ZS,-0.022584809622531177,-0.16287893515914215,-0.0697424026271163,0.6520366417644967,2019-03-07,2019-01-31,,,-0.7970613470424774,-1.4826253030056553,-0.6671162483266758,0.9503722241547399,-0.4991076685550171
2020-06-30,ADBE,0.31206520994985953,-0.06577649686185466,0.2671451079722531,0.2510881710789163,2019-03-28,2019-03-01,-0.3506051815544663,,0.28850917278606586,1.245978760906763,1.624742834939191,-0.726397622665,0.608208286491755
2020-06-30,CRM,0.15198035821359102,-0.07951425264724993,0.0380238689980571,0.2637657694502602,2019-03-09,2019-01-31,-0.3506051815544663,,-0.7750132693689531,1.0468470590946315,0.06488714974436259,-0.6809329518769623,-0.08605300310173034
2020-06-30,HUBS,0.1725310663371633,-0.15467629743027228,-0.0543805807446084,0.3517988380060259,2019-02-13,2018-12-31,-0.3506051815544663,,-0.6384848030303426,-0.6292912163976091,-0.564201654566047,-0.3115697243252146,-0.5358868495798033
2020-06-30,MDB,0.5261358813809462,-0.18110804945747674,-0.0919340940001453,1.1384738349503785,2019-04-02,2019-01-31,-0.3506051815544663,,1.447302954309826,-1.2187279645463804,-0.8198656925790647,2.2747721532690606,0.4208703626133603
2020-06-30,NOW,0.4128636862281332,-0.10780042729188427,0.0003885715244164,0.3094441495689735,2019-02-28,2018-12-31,-0.3506051815544663,,0.9581630500534988,0.4160560777423108,-0.19133367461521816,-0.4892786771052521,0.17340169401883485
2020-06-30,VEEV,0.3501325907910182,-0.08927754382253167,0.2711655755134016,0.2563500776015444,2019-03-29,2019-01-31,-0.3506051815544663,,0.5414095153202367,0.8291224604503727,1.642534188401365,-0.7120472129234888,0.5752547378121213
2020-06-30,WDAY,-0.10774398753764136,-0.129878928580218,-0.1525218480703196,0.3539142974866089,2019-03-19,2019-01-31,-0.3506051815544663,,-1.8965730788385775,-0.07630174969188866,-1.0879783280149453,-0.3026938217317692,-0.8408867445692951
2020-06-30,ZS,0.27987992065588907,-0.20835535185879406,-0.0697424026271163,0.6520366417644967,2019-03-07,2019-01-31,-0.3506051815544663,,0.07468645876824588,-1.6136834275582002,-0.6687848233096436,0.9481478573586272,-0.3149084836852427
2020-07-31,ADBE,0.4565683560698799,-0.06954642031046993,0.2671451079722531,0.2510881710789163,2019-03-28,2019-03-01,-0.2592088858664854,,0.9144888218956478,1.2862098092049135,1.6810687046842243,-0.7990704790892361,0.7706742141738874
2020-07-31,CRM,0.21249202636721742,-0.0810154902847422,0.0380238689980571,0.2637657694502602,2019-03-09,2019-01-31,-0.2592088858664854,,-0.5832451288821999,1.1428005100392717,0.26338330916416886,-0.7658961569897541,0.014260633332871642
2020-07-31,CRWD,0.12596835364483727,-0.19710457375541132,-0.2682744049043996,1.0316987037154517,2019-07-20,2019-04-30,-0.2592088858664854,,-1.1141833085089083,-1.276496802741416,-1.3453471058233046,1.6436423135661773,-0.5230962258768629
2020-07-31,HUBS,0.2553156030167185,-0.1565954603913054,-0.0595264759746505,0.3250986417123502,2019-05-08,2019-03-31,-0.2592088858664854,,-0.32046534716461367,-0.43228659645039014,-0.34020848361295514,-0.5734523788535709,-0.41660320152038244
2020-07-31,MDB,0.5803658316487441,-0.18233927252652143,-0.0919340940001453,1.1384738349503785,2019-04-02,2019-01-31,-0.2592088858664854,,1.3793342449933186,-0.9687878216943216,-0.5407302989803674,1.8446589192587528,0.4286187608943456
2020-07-31,NOW,0.46025451713770504,-0.10777241668774597,-0.0199169503857142,0.3389282817002759,2019-05-04,2019-03-31,-0.2592088858664854,,0.9371083384462404,0.5851859763573602,-0.09512493656895087,-0.5300592020565226,0.2242775440445318
2020-07-31,VEEV,0.41301993244927404,-0.08983632032179822,0.2711655755134016,0.2563500776015444,2019-03-29,2019-01-31,-0.2592088858664854,,0.6472611368559139,0.958974350273469,1.6959946665246033,-0.7891643279432066,0.628266456427695
2020-07-31,WDAY,-0.06310628756278924,-0.13002536263976824,-0.1525218480703196,0.3539142974866089,2019-03-19,2019-01-31,-0.2592088858664854,,-1.8103184307785223,0.12143442682614516,-0.9156164268540058,-0.4830376719901246,-0.7718845256991269
2020-07-31,ZS,0.29939485418277245,-0.2083439373056186,-0.0697424026271163,0.6520366417644967,2019-03-07,2019-01-31,-0.2592088858664854,,-0.049980326856874834,-1.417033851815036,-0.4034194285334125,0.45237898409748384,-0.35451365577695987
2020-08-31,ADBE,0.5617025484981806,-0.0693955061276556,0.2671451079722531,0.2510881710789163,2019-03-28,2019-03-01,-0.026992651215376084,,0.4584401828227533,1.3397173770388215,1.5379784783765105,-0.8159306031092336,0.630051358782213
2020-08-31,CRM,0.24847815751731117,-0.0811993275318146,0.0561948086700562,0.2431803060545576,2019-06-06,2019-04-30,-0.026992651215376084,,-0.8880172148864005,1.1813216369365669,0.4878452525561124,-0.8341667476967348,-0.013254268272614028
2020-08-31,CRWD,0.39271651880334146,-0.1825022038051379,-0.2682744049043996,1.0316987037154517,2019-07-20,2019-04-30,-0.026992651215376084,,-0.26797990559881446,-1.0843209195983485,-1.1273973095899106,1.9106276669754134,-0.14226761695291512
2020-08-31,HUBS,0.17492993397333456,-0.15657906720733192,-0.0595264759746505,0.3250986417123502,2019-05-08,2019-03-31,-0.026992651215376084,,-1.204178894917258,-0.5045490154286012,-0.08822771980757634,-0.5314742128987855,-0.5821074607630552
2020-08-31,MDB,0.5040378537392298,-0.1797358137966192,-0.3420705240076968,0.8536767450541247,2019-06-08,2019-04-30,-0.026992651215376084,,0.2105570131829673,-1.0224505052345718,-1.347816309316349,1.5000953465705882,-0.16490361369934137
2020-08-31,NOW,0.6773601490738934,-0.1081623874734231,-0.0199169503857142,0.3389282817002759,2019-05-04,2019-03-31,-0.026992651215376084,,0.955617402670777,0.5782918089059395,0.10895274885029438,-0.47832052484348664,0.29113535889588105
2020-08-31,VEEV,0.6496445895330685,-0.09368673386602434,0.2907800549127279,0.2516274859752387,2019-06-07,2019-04-30,-0.026992651215376084,,0.8364765526924893,0.9020403346446637,1.6085728595785178,-0.8138577670999285,0.6333079949539356
2020-08-31,WDAY,0.020532487673242894,-0.1301784939594562,-0.1495488179575907,0.3336528498665627,2019-05-31,2019-04-30,-0.026992651215376084,,-1.6024037900612456,0.08590077699309448,-0.5363685979915189,-0.4985964436881567,-0.6378670136869566
2020-08-31,ZS,0.8890021841556539,-0.21168693665654714,-0.1710772419371145,0.6095030815857454,2019-06-06,2019-04-30,-0.026992651215376084,,1.5014886540947336,-1.4759514942575662,-0.6435394026560803,0.5616232857903242,-0.014094739257147187
2020-09-30,ADBE,0.858425392392534,-0.07187993216130388,0.2731306572215663,0.2500364404926753,2019-06-27,2019-05-31,0.09195933456561911,0.4425645161200854,-0.4071295151692271,1.5957991745554894,1.551900758260941,-0.8189206619170457,0.4804124389325393
2020-09-30,CRM,0.836769279709271,-0.13538807550837748,0.0561948086700562,0.2431803060545576,2019-06-06,2019-04-30,0.09195933456561911,0.4425645161200854,-0.4824479452543887,0.18533871941272484,0.4797358025101408,-0.834723264114795,-0.16302417186157953
2020-09-30,CRWD,1.1562339289280898,-0.1792977470497919,-0.2682744049043996,1.0316987037154517,2019-07-20,2019-04-30,0.09195933456561911,0.4425645161200854,0.6286275371642225,-0.9205424260773875,-1.1238927463783581,1.9102687527984261,0.12361527937672578
2020-09-30,HUBS,0.976650560446735,-0.1704466344630796,-0.0595264759746505,0.3250986417123502,2019-05-08,2019-03-31,0.09195933456561911,0.4425645161200854,0.004049267682170987,-0.6976239167229433,-0.09219505566269591,-0.5305710783754333,-0.3290851957697254
2020-09-30,MDB,0.9405710203966613,-0.17994428584681185,-0.3420705240076968,0.8536767450541247,2019-06-08,2019-04-30,0.09195933456561911,0.4425645161200854,-0.12143282388758964,-0.9368257422661196,-1.342726876287082,1.4999485905290515,-0.2252592129779349
2020-09-30,NOW,0.8988378660507048,-0.1042477679938283,-0.0199169503857142,0.3389282817002759,2019-05-04,2019-03-31,0.09195933456561911,0.4425645161200854,-0.2665777865968235,0.969618759235466,0.10356763424739665,-0.47744485950292376,0.08229093684577886
2020-09-30,VEEV,0.8486474851029691,-0.09064235305749573,0.2907800549127279,0.2516274859752387,2019-06-07,2019-04-30,0.09195933456561911,0.4425645161200854,-0.4411363859931613,1.3122761129910914,1.6042380713078788,-0.8128087001728082,0.4156422745332502
2020-09-30,WDAY,0.41039066394852663,-0.15475160970963409,-0.1495488179575907,0.3336528498665627,2019-05-31,2019-04-30,0.09195933456561911,0.4425645161200854,-1.3721967685268983,-0.3023389750793812,-0.5371136846176732,-0.497710299998088,-0.6773399320555102
2020-09-30,ZS,2.033008917238582,-0.19773742046354076,-0.1710772419371145,0.6095030815857454,2019-06-06,2019-04-30,0.09195933456561911,0.4425645161200854,2.4582444205816936,-1.205701706048937,-0.6435139033805483,0.5619615207536155,0.292747582976456
2020-10-31,ADBE,0.7645810297555455,-0.0736235093769739,0.2731306572215663,0.2500364404926753,2019-06-27,2019-05-31,0.14412484700122397,0.40333373286770935,-0.7290547666369417,1.7260550084746467,1.532003842969824,-0.9487436005669739,0.3950651210601388
2020-10-31,CRM,0.6059814016344693,-0.13768146439690476,0.0145108831623717,0.2182261505638525,2019-08-24,2019-07-31,0.14412484700122397,0.40333373286770935,-1.0169607642554521,-0.058566021839274174,0.49536277998592887,-1.0149813245888049,-0.39878633267440056
2020-10-31,CRWD,1.7513525895420123,-0.1450816657815088,-0.4684112184112184,0.9408628211342704,2019-09-07,2019-07-31,0.14412484700122397,0.40333373286770935,1.0622322225419623,-0.28887144640336415,-1.4403626784976846,1.795178100834711,0.2820440496189061
2020-10-31,DDOG,2.041381458708883,-0.21367266537393612,-0.0439998330968872,0.8769628382347183,2019-11-14,2019-09-30,0.14412484700122397,0.40333373286770935,1.5887217982420456,-1.6227082239590782,0.2608307867553409,1.662120859238646,0.47224130506923856
2020-10-31,HUBS,0.8841392616792696,-0.1469562455381687,-0.0963217053076475,0.3318675760344602,2019-08-07,2019-06-30,0.14412484700122397,0.40333373286770935,-0.5120206383524329,-0.3472111947830503,0.051105906192049175,-0.6079539891212429,-0.3540199790161692
2020-10-31,MDB,0.8119276871672294,-0.1622086711973113,-0.3791160132034458,0.7284397286484605,2019-09-06,2019-07-31,0.14412484700122397,0.40333373286770935,-0.6431063517667228,-0.8218896777726068,-1.0824353824017448,1.0435893862057775,-0.3759605064338243
2020-10-31,NET,1.4382423397413753,-0.12707363943478545,-0.5556592418279439,0.4767525464349911,2019-11-13,2019-09-30,0.14412484700122397,0.40333373286770935,0.49384300308796053,0.2715654846742017,-1.615223406117949,-0.004573717782945392,-0.213597159034683
2020-10-31,NOW,0.9614980315955242,-0.1019635893549954,-0.0323778276636159,0.3214421541035979,2019-08-07,2019-06-30,0.14412484700122397,0.40333373286770935,-0.37159121811269935,1.0530281022298504,0.30741596420427547,-0.6513711489278814,0.08437042484838628
2020-10-31,VEEV,0.9825847762193125,-0.0870521076045391,0.2767178718621206,0.2733231874585538,2019-09-06,2019-07-31,0.14412484700122397,0.40333373286770935,-0.3333124382734181,1.517095896731131,1.5391932661522998,-0.8517648479467743,0.46780296916580966
2020-10-31,WDAY,0.32665268885338716,-0.15850307344077466,-0.1379856085933909,0.3216101947239922,2019-08-31,2019-07-31,0.14412484700122397,0.40333373286770935,-1.2704935520351885,-0.7065658885635142,-0.1158980019480357,-0.650671335863427,-0.6859071946025413
2020-10-31,ZS,2.198954158839728,-0.15899682041347185,-0.0921052631578947,0.5328799800619504,2019-09-19,2019-07-31,0.14412484700122397,0.40333373286770935,1.731742705560884,-0.7219320387889442,0.06800692270569514,0.2291716185189135,0.3267473019991371
2020-11-30,ADBE,0.44444805953141175,-0.08331655033539884,0.2731306572215663,0.2500364404926753,2019-06-27,2019-05-31,0.16891793754538864,0.19591058876076473,-1.0087819372817008,1.579269877669625,1.532003842969824,-0.9487436005669739,0.2884370456976936
2020-11-30,CRM,0.4259317142787986,-0.142571397003829,0.0145108831623717,0.2182261505638525,2019-08-24,2019-07-31,0.16891793754538864,0.19591058876076473,-1.050648677281236,-0.2123631907767588,0.49536277998592887,-1.0149813245888049,-0.44565760316521774
2020-11-30,CRWD,1.1351723506532867,-0.1390224269182624,-0.4684112184112184,0.9408628211342704,2019-09-07,2019-07-31,0.16891793754538864,0.19591058876076473,0.5529935596232054,-0.1050563201707496,-1.4403626784976846,1.795178100834711,0.20068816544737053
2020-11-30,DDOG,1.2259013730945112,-0.22097842169165482,-0.0439998330968872,0.8769628382347183,2019-11-14,2019-09-30,0.16891793754538864,0.19591058876076473,0.7581381678672461,-1.719254589313204,0.2608307867553409,1.662120859238646,0.24045880613700724
2020-11-30,HUBS,0.9209934259882036,-0.14802609499143238,-0.0963217053076475,0.3318675760344602,2019-08-07,2019-06-30,0.16891793754538864,0.19591058876076473,0.06872016603504225,-0.37729176358470945,0.051105906192049175,-0.6079539891212429,-0.21635492011971524
2020-11-30,MDB,0.5364492663723885,-0.16383949032851208,-0.3791160132034458,0.7284397286484605,2019-09-06,2019-07-31,0.16891793754538864,0.19591058876076473,-0.8007608319336554,-0.85542652560448,-1.0824353824017448,1.0435893862057775,-0.4237583384335257
2020-11-30,NET,1.6678646017430503,-0.1260102034811375,-0.5556592418279439,0.4767525464349911,2019-11-13,2019-09-30,0.16891793754538864,0.19591058876076473,1.6853219250191869,0.28838204166348635,-1.615223406117949,-0.004573717782945392,0.08847671069544473
2020-11-30,NOW,0.7579493522939666,-0.09904768314517301,-0.0323778276636159,0.3214421541035979,2019-08-07,2019-06-30,0.16891793754538864,0.19591058876076473,-0.299933785308747,1.1036224103185805,0.30741596420427547,-0.6513711489278814,0.11493336007155694
2020-11-30,VEEV,0.8102292602995298,-0.08327999958490412,0.2767178718621206,0.2733231874585538,2019-09-06,2019-07-31,0.16891793754538864,0.19591058876076473,-0.18172528974401736,1.5798224530026548,1.5391932661522998,-0.8517648479467743,0.5213813953660407
2020-11-30,WDAY,0.17306833879555739,-0.15763737366607447,-0.1379856085933909,0.3216101947239922,2019-08-31,2019-07-31,0.16891793754538864,0.19591058876076473,-1.3365194863510663,-0.6678989572864986,-0.1158980019480357,-0.650671335863427,-0.6927469453622569
2020-11-30,ZS,1.604066702830552,-0.1558483336160221,-0.0921052631578947,0.5328799800619504,2019-09-19,2019-07-31,0.16891793754538864,0.19591058876076473,1.61319618935574,-0.61380543591795,0.06800692270569514,0.2291716185189135,0.32414232366559964
2020-12-31,ADBE,0.4507443824097499,-0.08089616359494768,0.3012611295334081,0.2370283657111331,2019-09-27,2019-08-30,0.23867964451967838,0.14672030995405927,-1.1470939068422759,1.6471901399903643,1.5085981178564596,-0.9760798297151013,0.2581536303223617
2020-12-31,CRM,0.5113132329449681,-0.14264980669430166,0.0145108831623717,0.2182261505638525,2019-08-24,2019-07-31,0.23867964451967838,0.14672030995405927,-1.0695983496393668,-0.04072032920212497,0.43681315698890477,-1.0147635754352817,-0.4220672743219672
2020-12-31,CRWD,2.0735913788298905,-0.14434368542202877,-0.4684112184112184,0.9408628211342704,2019-09-07,2019-07-31,0.23867964451967838,0.14672030995405927,0.929277546988109,-0.08813914591721746,-1.4489025697393791,1.788595242247837,0.29520776839483737
2020-12-31,DDOG,1.6183166057472889,-0.21836381876992894,-0.0439998330968872,0.8769628382347183,2019-11-14,2019-09-30,0.23867964451967838,0.14672030995405927,0.3467706658322681,-1.501321299317981,0.20834032985446996,1.6571271853913727,0.17772922044003248
2020-12-31,HUBS,1.487886350613663,-0.16733564599456208,-0.0810501033861111,0.3170467130914993,2019-11-06,2019-09-30,0.23867964451967838,0.14672030995405927,0.17989007938592802,-0.7317811885636334,0.06366631900206622,-0.646819752775831,-0.28376113573786754
2020-12-31,MDB,1.1830407736963098,-0.171285969691237,-0.3791160132034458,0.7284397286484605,2019-09-06,2019-07-31,0.23867964451967838,0.14672030995405927,-0.21014832542606587,-0.8423674260974531,-1.1002223742522674,1.045983215406934,-0.27668872759221314
2020-12-31,NET,3.4009381114542325,-0.1596178194692203,-0.5556592418279439,0.4767525464349911,2019-11-13,2019-09-30,0.23867964451967838,0.14672030995405927,1.9549058145176545,-0.5157266414148365,-1.6192457465651822,0.010338970140145077,-0.04243190083055476
2020-12-31,NOW,0.8934188568487982,-0.09588565283114435,0.0635830907180021,0.3160554868020508,2019-10-26,2019-09-30,0.23867964451967838,0.14672030995405927,-0.5807086320183474,1.2684057638145454,0.6284304659325205,-0.6508984579105,0.16630728495455457
2020-12-31,VEEV,0.9683633435861343,-0.08381353059548032,0.2767178718621206,0.2733231874585538,2019-09-06,2019-07-31,0.23867964451967838,0.14672030995405927,-0.4848199911134177,1.6063554306264474,1.4606798233477967,-0.8267336335952715,0.43887040731638866
2020-12-31,WDAY,0.36692002102548904,-0.15651626933195298,-0.1379856085933909,0.3216101947239922,2019-08-31,2019-07-31,0.23867964451967838,0.14672030995405927,-1.2007189594497558,-0.42890115911534893,-0.1586556191091613,-0.628041905411862,-0.6040794107715319
2020-12-31,ZS,2.349462365591398,-0.15451917811721808,-0.0921052631578947,0.5328799800619504,2019-09-19,2019-07-31,0.23867964451967838,0.14672030995405927,1.2822440577652707,-0.3729941448027563,0.020498096683772817,0.24129254165755548,0.29276013782596066
2021-01-31,ADBE,0.42427514454001836,-0.08052343012228111,0.3012611295334081,0.2370283657111331,2019-09-27,2019-08-30,0.22064723188018176,0.0765223848789578,-0.9252170519115327,1.630823844275073,1.6249324791797781,-0.9572998995338252,0.3433098430023733
2021-01-31,CRM,0.2206133517995681,-0.14774811460045503,0.0144028362508309,0.3304834905660376,2019-12-05,2019-10-31,0.22064723188018176,0.0765223848789578,-1.1069249804830144,-0.2678522784834072,0.4138108964811265,-0.5817119008321816,-0.3856695658293692
2021-01-31,CRWD,2.4673433752683605,-0.14620812920982973,-0.3078509259185256,0.8849184229952245,2019-12-07,2019-10-31,0.22064723188018176,0.0765223848789578,1.323695330634707,-0.2243573403773536,-0.9798754570560275,1.7959481454943118,0.47885266967390944
2021-01-31,DDOG,1.130274927325929,-0.2144040584778298,-0.0439998330968872,0.8769628382347183,2019-11-14,2019-09-30,0.22064723188018176,0.0765223848789578,-0.14808605368923025,-1.5082481801484469,0.1612304371185413,1.7787663572550514,0.07091564013397889
2021-01-31,HUBS,1.1910025262091248,-0.16892729132943896,-0.0810501033861111,0.3170467130914993,2019-11-06,2019-09-30,0.22064723188018176,0.0765223848789578,-0.08123999978038274,-0.8660313174353822,0.0009950507281800557,-0.6397510952184138,-0.39650684042649964
2021-01-31,MDB,1.1904703832785049,-0.1681672578878652,-0.3537431127274056,0.6840963299222897,2019-12-11,2019-10-31,0.22064723188018176,0.0765223848789578,-0.08182575742075733,-0.8445651348981842,-1.1783504540861656,0.9456933389848324,-0.2897620018550686
2021-01-31,NET,3.2547589735090003,-0.14401661788074896,-0.5556592418279439,0.4767525464349911,2019-11-13,2019-09-30,0.22064723188018176,0.0765223848789578,1.8083566701012774,-0.16246087681520305,-1.6149749201468226,0.05008677130892669,0.020251911112044635
2021-01-31,NOW,0.6273836217392279,-0.09446312301348651,0.0635830907180021,0.3160554868020508,2019-10-26,2019-09-30,0.22064723188018176,0.0765223848789578,-0.7016448958261846,1.237114862870914,0.62650616201649,-0.6440326259204783,0.12948587578518533
2021-01-31,VEEV,0.8569674569715369,-0.07956341594431321,0.2876253466276996,0.2500322607917911,2019-12-06,2019-10-31,0.22064723188018176,0.0765223848789578,-0.4489299242354745,1.6443810369295737,1.595446392768328,-0.9292152045318187,0.4654205752326521
2021-01-31,WDAY,0.2977847276905816,-0.15267492698523155,-0.1175247841381515,0.26226303134196,2019-12-05,2019-10-31,0.22064723188018176,0.0765223848789578,-1.0644516895255312,-0.4070038581285757,-0.15675102016804637,-0.8763852703604894,-0.6261479595456607
2021-01-31,ZS,2.5605278333138486,-0.14647167146484608,-0.1952665883107169,0.4785617239091282,2019-12-07,2019-10-31,0.22064723188018176,0.0765223848789578,1.4262683521361232,-0.2318007577890028,-0.4929695668353817,0.05790138335408483,0.18984985271645585
2021-02-28,ADBE,0.3293057356989526,-0.08708932061111525,0.3012611295334081,0.2370283657111331,2019-09-27,2019-08-30,0.2128479125248508,0.04392997497946216,-1.0783167946681702,1.4635868638768341,1.6249324791797781,-0.9572998995338252,0.2632256622136542
2021-02-28,CRM,0.323708970205109,-0.1453309954553594,0.0144028362508309,0.3304834905660376,2019-12-05,2019-10-31,0.2128479125248508,0.04392997497946216,-1.0845311196986076,-0.18685040084528617,0.4138108964811265,-0.5817119008321816,-0.35982063122373725
2021-02-28,CRWD,2.618377016435947,-0.14703142926924712,-0.3078509259185256,0.8849184229952245,2019-12-07,2019-10-31,0.2128479125248508,0.04392997497946216,1.4633356958617423,-0.23503684706509617,-0.9798754570560275,1.7959481454943118,0.5110928843087326
2021-02-28,DDOG,1.2757474313950166,-0.21137487936253344,-0.0439998330968872,0.8769628382347183,2019-11-14,2019-09-30,0.2128479125248508,0.04392997497946216,-0.02744261995362563,-1.5231538412827808,0.1612304371185413,1.7787663572550514,0.09735008328429656
2021-02-28,HUBS,1.0741154557633288,-0.1735997547910161,-0.0810501033861111,0.3170467130914993,2019-11-06,2019-09-30,0.2128479125248508,0.04392997497946216,-0.251323115658306,-0.9879230684806332,0.0009950507281800557,-0.6397510952184138,-0.4695005571572933
2021-02-28,MDB,1.423672035092213,-0.16247800322834977,-0.3537431127274056,0.6840963299222897,2019-12-11,2019-10-31,0.2128479125248508,0.04392997497946216,0.13680431309800936,-0.6727577976141129,-1.1783504540861656,0.9456933389848324,-0.19215264990435918
2021-02-28,NET,2.5990613337077586,-0.1466665266648547,-0.5556592418279439,0.4767525464349911,2019-11-13,2019-09-30,0.2128479125248508,0.04392997497946216,1.441888677795717,-0.22469633302778513,-1.6149749201468226,0.05008677130892669,-0.08692395101749104
2021-02-28,NOW,0.665675119152987,-0.0859219275515787,0.0635830907180021,0.3160554868020508,2019-10-26,2019-09-30,0.2128479125248508,0.04392997497946216,-0.7048316662720367,1.4966681413845586,0.62650616201649,-0.6440326259204783,0.19357750280213337
2021-02-28,VEEV,0.9471719381875563,-0.08045894872198732,0.2876253466276996,0.2500322607917911,2019-12-06,2019-10-31,0.2128479125248508,0.04392997497946216,-0.3922738629409375,1.574072370064949,1.595446392768328,-0.9292152045318187,0.46200742384013027
2021-02-28,WDAY,0.3133044662585678,-0.15257184482747133,-0.1175247841381515,0.26226303134196,2019-12-05,2019-10-31,0.2128479125248508,0.04392997497946216,-1.0903073997102857,-0.3920396860767412,-0.15675102016804637,-0.8763852703604894,-0.6288708440788907
2021-02-28,ZS,2.8411231102335948,-0.14974274506144952,-0.1952665883107169,0.4785617239091282,2019-12-07,2019-10-31,0.2128479125248508,0.04392997497946216,1.5869978921465002,-0.31186940093391174,-0.4929695668353817,0.05790138335408483,0.21001507693282287
2021-03-31,ADBE,0.44441310813641,-0.08640209831224024,0.3241810929011061,0.2139554698990717,2020-01-22,2019-11-29,0.22537296435485699,-0.013306680164821394,-1.256214342658224,1.3647256721105283,1.6577292483643096,-0.9981793024608272,0.19201531883894668
2021-03-31,CRM,0.5036812955728176,-0.14406157654746304,0.0144028362508309,0.3304834905660376,2019-12-05,2019-10-31,0.22537296435485699,-0.013306680164821394,-1.2221916696869033,-0.11138457685002008,0.40630042316234927,-0.5746365042660618,-0.37547808191015897
2021-03-31,CRWD,2.8793103235655257,-0.14500205661577562,-0.3078509259185256,0.8849184229952245,2019-12-07,2019-10-31,0.22537296435485699,-0.013306680164821394,1.4979857476840972,-0.13546131688079013,-0.9771545217253427,1.7925382804932442,0.5444770473928021
2021-03-31,DDOG,1.651751108281954,-0.2141021597884825,-0.0439998330968872,0.8769628382347183,2019-11-14,2019-09-30,0.22537296435485699,-0.013306680164821394,0.09589837070646667,-1.6257793265768063,0.15557422167496576,1.7754322623558363,0.10028138204011561
2021-03-31,HUBS,2.866656585028309,-0.19233087046215874,-0.0810501033861111,0.3170467130914993,2019-11-06,2019-09-30,0.22537296435485699,-0.013306680164821394,1.4907219181874007,-1.3471016113833978,-0.003484835684043925,-0.632419751156676,-0.12307107000917925
2021-03-31,MDB,1.8264978149444282,-0.15611551299641563,-0.3537431127274056,0.6840963299222897,2019-12-11,2019-10-31,0.22537296435485699,-0.013306680164821394,0.29652370820212604,-0.4199711211130715,-1.1741724629436316,0.9460330192809505,-0.08789671414340666
2021-03-31,NET,2.1503408289103367,-0.15346506406876875,-0.5556592418279439,0.4767525464349911,2019-11-13,2019-09-30,0.22537296435485699,-0.013306680164821394,0.6683253587935423,-0.35211835958641435,-1.6075915569151658,0.05437599398722075,-0.30925214093020426
2021-03-31,NOW,0.8614697086451517,-0.08455387351819205,0.0635830907180021,0.3160554868020508,2019-10-26,2019-09-30,0.22537296435485699,-0.013306680164821394,-0.8114175698732783,1.412041111729109,0.6174342382508636,-0.6366824007031319,0.1453438448508906
2021-03-31,VEEV,0.7913282221543925,-0.07692612489242769,0.2876253466276996,0.2500322607917911,2019-12-06,2019-10-31,0.22537296435485699,-0.013306680164821394,-0.8919464660592098,1.5096781201412612,1.5792612304805869,-0.9206073504386518,0.31909638353099656
2021-03-31,WDAY,0.8828136259977328,-0.1504192951049594,-0.1175247841381515,0.26226303134196,2019-12-05,2019-10-31,0.22537296435485699,-0.013306680164821394,-0.7869127840371021,-0.2741452158631247,-0.16007285225184123,-0.8680103914057237,-0.522285310889448
2021-03-31,ZS,2.3688793414902416,-0.14051081478601335,-0.1952665883107169,0.4785617239091282,2019-12-07,2019-10-31,0.22537296435485699,-0.013306680164821394,0.919227728741085,-0.020483375727265055,-0.49382313241304976,0.06215614431382237,0.11676934122864814
