date,nav,net_return,gross_return,trading_cost,borrow_cost,turnover,cash_weight,gross_exposure,net_exposure
2020-03-31,1.2765348633705613,-0.12487139632848943,-0.12487139632848954,4.744081666524289e-20,0.0,0.0,0.0,1.0,1.0
2020-04-30,1.4386338312461753,0.126983580728542,0.126983580728542,6.10939023290689e-20,0.0,0.0,0.0,1.0,1.0
2020-05-31,1.5071779140826234,0.047645259931829775,0.047645259931829775,5.679296334061154e-20,0.0,0.0,0.0,1.0,1.0
2020-06-30,1.533907127666247,0.017734610714417842,0.017734610714417842,5.517150379751305e-20,0.0,0.0,0.0,1.0,1.0
2020-07-31,1.6242418767640918,0.05889192863669912,0.05889192863669912,5.740264647276375e-20,0.0,0.0,0.0,1.0,1.0
2020-08-31,1.7376088935930423,0.06979688090225,0.06979688090225,5.79938051196218e-20,0.0,0.0,0.0,1.0,1.0
2020-09-30,1.672546635802159,-0.03744355708052749,-0.0374435570805275,5.2180289327660577e-20,0.0,0.0,0.0,1.0,1.0
2020-10-31,1.6308441898369528,-0.024933502643533556,-0.024933502643533556,5.2858460737585614e-20,0.0,0.0,0.0,1.0,1.0
2020-11-30,1.8082418736445933,0.1087765985942386,0.1087765985942386,6.010689984984808e-20,0.0,0.0,0.0,1.0,1.0
2020-12-31,1.8752344491744959,0.037048459338504314,0.037048459338504314,5.621850962937758e-20,0.0,0.0,0.0,1.0,1.0
2021-01-31,1.8561244684017357,-0.0101907155028923,-0.0101907155028923,5.3657668829904345e-20,0.0,0.0,0.0,1.0,1.0
2021-02-28,1.9077354941256701,0.027805799989466973,0.027805799989466973,5.57174640620891e-20,0.0,0.0,0.0,1.0,1.0
2021-03-31,1.9943451091273272,0.04539917366340718,0.04539917366340718,5.667120276002086e-20,0.0,0.0,0.0,1.0,1.0
2021-04-30,2.099866892665466,0.05291049330189024,0.05291049330189024,5.707839221353468e-20,0.0,0.0,0.0,1.0,1.0
2021-05-31,2.113654405534089,0.006565898494223843,0.006565898494223843,5.456604669486306e-20,0.0,0.0,0.0,1.0,1.0
2021-06-30,2.161058624366497,0.022427611017341142,0.022427611017341142,5.542591185370828e-20,0.0,0.0,0.0,1.0,1.0
2021-07-31,2.2138156423126056,0.024412580645087445,0.024412580645087445,5.553351727284429e-20,0.0,0.0,0.0,1.0,1.0
2021-08-31,2.279697831822864,0.029759564550477347,0.029759564550477347,5.582337785116773e-20,0.0,0.0,0.0,1.0,1.0
2021-09-30,2.1734522203434756,-0.04660512897642821,-0.04660512897642821,5.168363952001469e-20,0.0,0.0,0.0,1.0,1.0
2021-10-31,2.3259489701612983,0.07016337805379647,0.07016337805379647,5.801367297001762e-20,0.0,0.0,0.0,1.0,1.0
2021-11-30,2.3072603294518115,-0.008034845540137003,-0.008034845540137003,5.377453877476512e-20,0.0,0.0,0.0,1.0,1.0
2021-12-31,2.4139660192240777,0.04624778938474572,0.04624778938474572,5.671720631045489e-20,0.0,0.0,0.0,1.0,1.0
2022-01-31,2.2866504373974683,-0.05274124855640372,-0.052741248556403615,5.135099981105268e-20,0.0,0.0,0.0,1.0,1.0
2022-02-28,2.2191555836309482,-0.029516909389674217,-0.02951690938967422,5.2609993760008093e-20,0.0,0.0,0.0,1.0,1.0
2022-03-31,2.3025741575743695,0.03759023232022929,0.03759023232022929,5.624787920156659e-20,0.0,0.0,0.0,1.0,1.0
2022-04-30,2.1004794512238085,-0.08776903262193136,-0.08776903262193125,4.9452139831992767e-20,0.0,0.0,0.0,1.0,1.0
2022-05-31,2.1052208456838772,0.0022572915232788038,0.0022572915232788038,5.433247664294882e-20,0.0,0.0,0.0,1.0,1.0
2022-06-30,1.9316234646222104,-0.08246041331842979,-0.08246041331842979,4.973992066108051e-20,0.0,0.0,0.0,1.0,1.0
2022-07-31,2.109501667320478,0.09208741038619417,0.09208741038619395,5.920217714423902e-20,0.0,0.0,0.0,1.0,1.0
2022-08-31,2.0234302664450294,-0.04080176954056536,-0.04080176954056536,5.199824026541853e-20,0.0,0.0,0.0,1.0,1.0
2022-09-30,1.83637242207872,-0.09244590607757974,-0.09244590607757974,4.919860601394008e-20,0.0,0.0,0.0,1.0,1.0
2022-10-31,1.9856242270039217,0.08127534650964363,0.08127534650964363,5.861605398703861e-20,0.0,0.0,0.0,1.0,1.0
2022-11-30,2.09600823530979,0.05559159019349047,0.05559159019349047,5.722373476726053e-20,0.0,0.0,0.0,1.0,1.0
2022-12-31,1.9752188088450742,-0.057628316735531926,-0.057628316735531926,5.10860713142079e-20,0.0,0.0,0.0,1.0,1.0
2023-01-31,2.099435332303318,0.06288747499871872,0.06288747499871872,5.761924547506216e-20,0.0,0.0,0.0,1.0,1.0
2023-02-28,2.046649961270009,-0.025142651560216223,-0.02514265156021611,5.28471227520936e-20,0.0,0.0,0.0,1.0,1.0
2023-03-31,2.1225350210382885,0.03707769340351219,0.03707769340351219,5.622009441121719e-20,0.0,0.0,0.0,1.0,1.0
2023-04-30,2.1564423461458735,0.01597491903384407,0.01597491903384407,5.507611072036391e-20,0.0,0.0,0.0,1.0,1.0
2023-05-31,2.1663969172495365,0.004616200902126888,0.004616200902126888,5.4460353376611e-20,0.0,0.0,0.0,1.0,1.0
2023-06-30,2.3067788215000027,0.06479971566276754,0.06479971566276754,5.7722908249176e-20,0.0,0.0,0.0,1.0,1.0
2023-07-31,2.3822873786452314,0.032733332056572584,0.032733332056572584,5.598458611069649e-20,0.0,0.0,0.0,1.0,1.0
2023-08-31,2.3435707435431214,-0.016251874332695926,-0.016251874332696037,5.3329092751351705e-20,0.0,0.0,0.0,1.0,1.0
2023-09-30,2.2324045526863014,-0.04743453602290393,-0.04743453602290393,5.1638677273931504e-20,0.0,0.0,0.0,1.0,1.0
2023-10-31,2.183941873546272,-0.021708735131234724,-0.021708735131234724,5.303327573471537e-20,0.0,0.0,0.0,1.0,1.0
2023-11-30,2.3834317224321038,0.09134393698944976,0.09134393698944976,5.916187337064224e-20,0.0,0.0,0.0,1.0,1.0
